"Time, s","Air Region [Case 28]","Air Region 2 [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/airRegion.2 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet1 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/Magnet2 [Case 28]","Rotor/RotorCore [Case 28]","Rotor/Shaft [Case 28]","Stator/Slot1/Wire1 [Case 28]","Stator/Slot1/Wire2 [Case 28]","Stator/Slot1/Wire3 [Case 28]","Stator/Slot1/Wire4 [Case 28]","Stator/Slot2/Wire1 [Case 28]","Stator/Slot2/Wire2 [Case 28]","Stator/Slot2/Wire3 [Case 28]","Stator/Slot2/Wire4 [Case 28]","Stator/Slot3/Wire1 [Case 28]","Stator/Slot3/Wire2 [Case 28]","Stator/Slot3/Wire3 [Case 28]","Stator/Slot3/Wire4 [Case 28]","Stator/Slot4/Wire1 [Case 28]","Stator/Slot4/Wire2 [Case 28]","Stator/Slot4/Wire3 [Case 28]","Stator/Slot4/Wire4 [Case 28]","Stator/Slot5/Wire1 [Case 28]","Stator/Slot5/Wire2 [Case 28]","Stator/Slot5/Wire3 [Case 28]","Stator/Slot5/Wire4 [Case 28]","Stator/Slot6/Wire1 [Case 28]","Stator/Slot6/Wire2 [Case 28]","Stator/Slot6/Wire3 [Case 28]","Stator/Slot6/Wire4 [Case 28]","Stator/Slot7/Wire1 [Case 28]","Stator/Slot7/Wire2 [Case 28]","Stator/Slot7/Wire3 [Case 28]","Stator/Slot7/Wire4 [Case 28]","Stator/Slot8/Wire1 [Case 28]","Stator/Slot8/Wire2 [Case 28]","Stator/Slot8/Wire3 [Case 28]","Stator/Slot8/Wire4 [Case 28]","Stator/Slot9/Wire1 [Case 28]","Stator/Slot9/Wire2 [Case 28]","Stator/Slot9/Wire3 [Case 28]","Stator/Slot9/Wire4 [Case 28]","Stator/Slot10/Wire1 [Case 28]","Stator/Slot10/Wire2 [Case 28]","Stator/Slot10/Wire3 [Case 28]","Stator/Slot10/Wire4 [Case 28]","Stator/Slot11/Wire1 [Case 28]","Stator/Slot11/Wire2 [Case 28]","Stator/Slot11/Wire3 [Case 28]","Stator/Slot11/Wire4 [Case 28]","Stator/Slot12/Wire1 [Case 28]","Stator/Slot12/Wire2 [Case 28]","Stator/Slot12/Wire3 [Case 28]","Stator/Slot12/Wire4 [Case 28]","Stator/StatorCore [Case 28]","Total [Case 28]"
"0.00137152777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.83332602","181.168523002","184.147654921","221.338758201","181.651895996","184.292411313","192.316883786","247.153217319","70.8123205233","75.6083584285","87.1312416489","97.0838661912","75.4527938759","71.7311896123","100.983979151","213.077821537","52.3595385089","97.1170213395","166.993292848","297.068138476","48.3799822263","93.8587505298","160.19349237","331.517213467","180.868244619","181.136620424","184.183299729","221.297260788","181.686519869","184.259683487","192.350735939","247.112787419","70.7894374826","75.6521186783","87.1209735456","97.1135370775","75.4336959418","71.7575075604","100.950328262","213.083126923","52.4568237906","97.2174384904","167.205578451","297.31918605","48.5342037043","93.7632211331","160.069459552","331.308899979","0","7224.94236019"
"0.001375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.52767879","180.08700762","183.561566237","209.363496226","180.074981004","181.874836811","187.170187122","228.267270669","75.5567871724","80.4547648406","91.4286044207","101.984978497","79.1120760456","77.5938267106","112.390601728","259.49622993","38.9644349387","74.7716427612","136.905080521","260.684903059","44.4398485212","90.4581059521","159.03532805","326.026373322","179.558360802","180.05772801","183.592911139","209.324776983","180.105946618","181.844271163","187.199244195","228.228503793","75.5388319199","80.5050586818","91.4331938374","102.018868759","79.1031732432","77.6086326977","112.330546597","259.443967574","39.0433359649","74.8525312954","137.098938133","260.916986084","44.5973713068","90.3654890179","158.914679668","325.8171417","0","7078.73110013"
"0.00137847222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.045816718","178.961658552","183.076161713","200.562726877","178.290243022","179.436785381","182.750179052","207.23202295","80.2344333844","85.6691423523","96.5942665516","108.505523012","83.0839790731","83.1747326724","121.452239765","325.93775957","28.0985298191","53.6721092458","106.524719487","223.00940981","40.91128048","87.5920250507","158.27319674","321.540948432","178.068797117","178.936366928","183.098753649","200.529783078","178.314813544","179.411147693","182.771714061","207.199647878","80.2248209428","85.7167225584","96.6041405388","108.538298594","83.0809171673","83.1830509927","121.391473846","325.858275889","28.1511995375","53.7153947824","106.66985654","223.177801588","41.0789766637","87.5255462372","158.186146891","321.36561192","0","6985.42914835"
"0.00138194444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176.531773308","178.131920219","183.414491574","197.215795026","176.326274527","177.054230385","179.20972053","190.075532947","84.8474559914","91.1317324725","102.835395444","117.679689397","87.0665458163","88.4541266338","127.890540963","404.535448777","21.2695352325","36.0081249629","78.5518526909","185.855512331","38.1632618165","86.0460854626","159.031327545","319.847264711","176.543657672","178.113146491","183.425199184","197.190138624","176.341811126","177.037655238","179.222986837","190.055259018","84.8508745334","91.1677074482","102.851877197","117.701006776","87.0728645557","88.4522930751","127.838757903","404.441050844","21.3023366912","36.0102509149","78.6350233386","185.932532519","38.3511659756","86.0303609103","159.015256965","319.75966478","0","6974.51651738"
"0.00138541666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.272751391","178.137609016","185.511509356","200.485495435","174.193944043","174.652641191","176.243085744","186.198280911","89.4930003353","96.7292030594","109.629513134","131.624160122","90.8595969564","93.9698179334","134.191312134","480.477275552","18.9462764601","23.6072340349","56.0850783838","152.966674041","36.4270296086","86.3325103953","162.08287668","321.927455709","175.255601984","178.126858597","185.48390379","200.456666518","174.188284598","174.655299597","176.233627203","186.194706683","89.4997293137","96.7644118199","109.653370107","131.646526232","90.8676286571","93.9626780179","134.139928073","480.385051459","18.9583090052","23.6133100777","56.1759223244","153.080164771","36.5906019972","86.2584347255","161.968015397","321.71529991","0","7071.91866249"
"0.00138888888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.731253198","179.672954316","190.222182531","211.180101981","171.871091757","172.124341057","173.394066263","193.33662338","94.169563329","102.486301875","117.105431606","151.848446506","94.771252095","99.5062873673","139.766436423","552.208603578","20.5179989674","16.0117417358","38.9234218464","124.90212775","35.3609521905","87.7420775532","166.445570129","326.449889213","174.674840181","179.666878165","190.143545462","211.142562615","171.840446744","172.15143858","173.359463156","193.35302854","94.1851670517","102.512298764","117.137227562","151.863399251","94.7854503553","99.4879615359","139.719424091","552.097335668","20.4912729191","16.014357553","39.0310338809","125.078722984","35.4703079766","87.5795338232","166.194262808","326.058820575","0","7268.78749689"
"0.00139236111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175.540723813","183.575150894","198.291897788","228.828227265","169.339139503","169.461266816","170.49756235","201.323934798","98.8833551759","108.40621381","125.526118105","179.443978838","98.900024193","104.885250573","144.362462979","612.476830923","25.1922959473","12.4471352679","26.4171101398","102.10821678","34.8447824429","90.0028785913","171.742304295","332.706938745","175.460106507","183.558906458","198.187576313","228.773995793","169.301081073","169.495699349","170.45674451","201.342215564","98.8986128008","108.427833564","125.554114411","179.455719571","98.911622228","104.869833095","144.328473407","612.393146073","25.1805334119","12.4338965847","26.4653183665","102.183052306","34.9682618948","89.9276774409","171.609255192","332.476791966","0","7529.86426791"
"0.00139583333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177.457179132","189.244683247","208.361853277","250.205848792","166.601383157","166.695522255","167.519432298","200.598891083","103.626040875","114.479968777","134.948837262","212.356475378","103.20631298","110.170807405","148.526491596","655.86605327","32.4281071911","12.1689887098","17.7001911178","83.5462406402","34.8599853727","93.0741862262","177.918811523","340.543509716","177.383636637","189.21888729","208.293676277","250.160626498","166.581466895","166.712476997","167.4996798","200.6027818","103.64225107","114.496917835","134.977029525","212.378508037","103.217638147","110.154175343","148.498059896","655.75084093","32.3834121028","12.13270326","17.7477568107","83.6362801919","34.9757614536","92.9950932222","177.788086013","340.308600187","0","7803.6421475"
"0.00139930555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.301913462","195.90126645","218.5263378","272.349903508","163.675400924","163.827253472","164.536032299","188.786384833","108.384050399","120.568324183","144.86063677","244.796534124","107.683712761","115.112793906","152.032418468","674.66452826","42.7114563869","15.0251726066","12.0312573947","66.8959480016","34.8857601646","95.8374911157","183.426323622","347.580619879","180.181088721","195.870837759","218.417407278","272.296109652","163.638795681","163.863852965","164.501733393","188.810693808","108.397334826","120.580548071","144.880421618","244.813031983","107.69208887","115.101881879","152.014666808","674.570961058","42.6240738967","14.9665024217","12.0600832771","66.9920574806","34.994938952","95.6939995791","183.191667679","347.212502839","0","8027.76880128"
"0.00140277777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.976430963","203.330529104","228.341226516","293.477703986","160.535663523","161.008700622","161.927349602","176.277410241","113.14387706","126.78776591","155.559617927","270.331052466","112.243960307","119.593501435","154.473939182","672.690178695","58.2067208148","22.2551527051","9.51925470935","50.5170055788","34.9306996225","98.0882570357","187.950009433","353.31645207","183.929094494","203.33053035","228.347721423","293.485207011","160.53115135","161.013011907","161.925599182","176.276924258","113.157486078","126.804053436","155.590668099","270.34419316","112.252477079","119.577549278","154.453743966","672.632717644","58.3547475844","22.317819542","9.54862067997","50.4494175318","35.3851667462","98.3526641271","188.261862158","353.67621504","0","8218.48110163"
"0.00140625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189.388237163","212.953285766","239.430631027","316.091038063","157.161067969","158.367971425","159.921055844","174.204410642","117.900956674","133.084715053","166.729641149","288.510104871","116.837379483","123.696258688","156.095848168","649.202500221","80.3671131391","35.2619226325","11.3774126731","35.7116935387","37.2998153705","102.884209124","195.600203738","363.279593858","189.683953152","213.17723447","240.134485879","316.530211859","157.342887232","158.16258603","160.085538679","173.965106229","117.916208445","133.104568831","166.778894022","288.585984282","116.847469304","123.674457234","156.067538649","649.022254369","80.617890801","35.3712054221","11.4621035877","35.6239534598","37.9937630503","103.590291336","196.566528752","364.496742479","0","8448.15892383"
"0.00140972222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","198.489327614","227.096116005","254.5161305","343.529857315","153.645515565","155.829761007","158.700452688","187.375804177","122.606670933","138.905328885","176.115859671","300.890495871","121.418463395","127.721169363","158.189425027","604.528306364","105.759501179","52.0234431311","17.287560227","25.4101920992","40.0724509219","107.600357627","202.878426271","372.665491772","199.154077579","227.577790859","255.931532757","344.391253914","154.01154672","155.408051192","159.020849656","186.836293703","122.616894386","138.910269227","176.148212737","300.980558913","121.427914628","127.705720457","158.170467425","604.254849763","106.036698095","52.1437885097","17.409618821","25.3380427104","40.8338027257","108.631304045","204.327612475","374.528658053","0","8715.05191696"
"0.00141319444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","207.956947627","241.258227736","268.620681648","371.875239206","150.080045382","153.328671542","158.44691998","212.988416999","127.231230229","144.18306159","183.366424617","303.329714682","125.970776957","131.634020983","160.557095155","547.994219287","129.656984788","68.3525253733","24.3050662351","19.4880648885","42.4463824457","111.437655869","208.760136462","380.086113288","208.579213426","241.742123607","270.120103267","372.72320425","150.485498757","152.861787259","158.801137326","212.369441519","127.235367941","144.17919317","183.379476034","303.38055688","125.977549301","131.624850706","160.545732942","547.776168619","130.08281063","68.6060696848","24.5009175637","19.4464653804","43.1813552585","112.598047163","210.381543623","382.208136441","0","8956.14137372"
"0.00141666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210.427169005","245.487526683","270.292757426","384.321351235","146.512963222","150.942887115","159.53532669","243.171427813","131.706129281","148.734326488","188.141979207","295.580045753","130.499152357","135.445821533","163.12271009","487.457820879","149.872782532","81.3368603421","29.5071290147","16.1718047199","43.7059295132","113.341681215","211.829597847","383.536107017","210.572415845","245.590378379","271.041813666","384.531310225","146.781053766","150.655042919","159.791592194","242.845141651","131.705585677","148.722218776","188.134672175","295.561430701","130.504177986","135.441960524","163.123425812","487.382959893","150.460353692","81.7481757034","29.7755999166","16.1696213593","44.2342437804","114.248583494","213.082708116","385.197338359","0","9047.98309159"
"0.00142013888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206.45527522","241.207706776","262.605783072","380.679994253","142.820183611","148.83935941","161.600188184","272.258347916","136.001770978","152.573760921","190.752602873","284.163315879","135.099746212","139.206777005","165.77827809","428.180609573","164.380067969","88.2640447507","30.9593985863","13.9744432493","44.5856047616","114.576013657","213.807624622","385.449786351","206.664697249","241.304305617","263.322410273","380.866948475","143.07887966","148.557225749","161.839940758","271.915765703","135.998036885","152.560291876","190.740169883","284.136191329","135.103257275","139.205087855","165.777980551","428.124906454","164.94191141","88.6771820463","31.2047888434","13.9746670117","45.0250717409","115.436903014","214.979203584","387.036049707","0","9014.69255687"
"0.00142361111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199.391391345","233.003106297","252.529673577","373.834761148","139.028591506","146.54405417","163.309893311","287.656456755","140.115175962","155.795186851","191.751260431","275.431700348","139.869017224","143.30988206","169.672942335","371.340018435","156.547707265","79.5400230392","24.5650745563","14.402416869","43.9598958124","113.266915031","212.156731011","382.54559348","199.470463444","233.049800299","253.132113008","373.970539465","139.252691365","146.304030156","163.518707081","287.359217749","140.106973384","155.76585869","191.713515119","275.365734579","139.872739785","143.310418694","169.676238785","371.307316242","157.162522931","79.9745889771","24.7777329956","14.3520323257","44.3563938001","114.107666264","213.286530194","384.106142935","0","8824.86743708"
"0.00142708333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194.969499966","227.034661924","246.299967553","370.066606197","135.117131309","143.889599676","164.179694898","287.722814877","144.058690986","158.491333711","191.509816288","273.014789502","144.812750047","148.248652423","176.282365158","323.104552296","134.118092571","61.865678914","16.4598962009","26.3284273514","40.7456619733","107.466434051","204.161117146","371.123564015","194.579956033","226.893976869","246.462310705","369.983589249","135.23369417","143.794788253","164.315730834","287.647811311","144.052884663","158.464581684","191.479472978","272.966547213","144.819798801","148.246508281","176.284605015","323.096609063","134.608604997","62.2034901427","16.5802243844","26.1871525637","40.9568177158","107.996372562","204.872542807","372.127108551","0","8584.92697788"
"0.00143055555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190.49431403","221.16820302","241.247677672","363.918006932","130.96786359","140.70382477","163.654591079","276.828178936","147.831444882","160.727024058","190.004377306","276.646195222","150.16897315","154.709377199","185.390902758","286.8922845","115.563332819","47.5572244781","14.0355096113","54.0916325584","37.2194627912","100.856752022","194.79122693","357.95092788","189.954303394","220.972983882","241.198315249","363.761683735","131.017668619","140.692551213","163.739683971","276.86854081","147.828738828","160.7006925","189.981098258","276.612472096","150.180611404","154.704409548","185.39560628","286.887524629","115.941215438","47.8043315594","14.0754372119","53.8863212137","37.30761774","101.20560572","195.259009129","358.628885081","0","8408.0246157"
"0.00143402777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183.490117703","213.552170035","235.392546661","354.001867143","126.616094054","136.852890763","161.584287481","262.653708051","151.448622173","162.759220339","187.969651243","282.590243465","155.184444807","160.839157855","203.62807309","285.481037815","106.335564638","41.2793691962","19.965268462","127.517717573","31.4211878162","89.69068331","178.703953055","335.768623574","182.826862182","213.280349913","235.077956973","353.73712874","126.589397632","136.942669716","161.617081396","262.835667592","151.450508507","162.735455937","187.958803223","282.580047334","155.201356211","160.833325513","203.640684576","285.484513564","106.623022813","41.4534758492","19.9717865926","127.272018143","31.4060817883","89.8284673869","178.894973397","336.051607471","0","8389.01974275"
"0.0014375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177.039028347","207.776044383","232.674269449","346.405488941","122.112603951","132.592900383","158.159861914","247.193164348","154.920791145","164.784720739","186.31461412","283.077316454","159.500069435","167.269282797","228.948761286","294.212033122","100.141766073","38.6238052783","34.7261638817","234.922121809","24.2542849546","74.8802707113","156.788516043","305.697038307","176.388401273","207.520355821","232.280975808","346.136288305","122.046513751","132.725767946","158.156791792","247.41960056","154.925734327","164.762756222","186.311645292","283.078139748","159.519591661","167.263488239","228.969346689","294.219329895","100.346509936","38.7414706233","34.7155360474","234.692985574","24.2085115903","74.917204312","156.844384667","305.782629965","0","8464.98887791"
"0.00144097222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173.780026478","206.831454671","236.31484941","346.717910468","117.529373072","128.110813585","153.760624866","231.668707919","158.248290742","166.858245182","185.341737208","273.878772997","163.450812026","174.406000091","245.923346899","291.204225577","87.243308433","33.4877268082","51.8683717754","338.844360707","17.2696962631","58.4851678209","131.444632612","271.011429587","173.113971679","206.559410859","235.799616337","346.398083506","117.422407281","128.291233618","153.724208957","231.945391528","158.254928903","166.837675273","185.343719756","273.88497967","163.471844332","174.401460337","245.949693222","291.21328354","87.3709371045","33.5457395989","51.8566862098","338.683546592","17.2262007186","58.4233417172","131.366572887","270.880396765","0","8485.64521559"
"0.00144444444444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173.899836167","210.737189177","245.974128549","356.384521269","112.889237352","123.704431084","149.301078875","219.550603148","161.416853792","168.962469549","185.013263472","258.439927213","166.905768316","180.56417815","251.527701812","275.806695831","73.3933644422","28.9664831652","67.0358660048","419.166093212","12.1092920923","42.8037012104","105.502719362","235.297011883","173.285571613","210.506051078","245.472065229","356.091796921","112.770139906","123.888029709","149.242931744","219.809266792","161.423852501","168.944076938","185.017863531","258.445045758","166.926296454","180.560762874","251.5521604","275.808718242","73.4695355511","28.9895930153","67.0260676045","419.061551424","12.0861384204","42.7334314849","105.410766767","235.131262159","0","8449.00539124"
"0.00144791666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178.930732455","221.328337855","263.564899602","377.770509915","108.240007795","119.458375333","145.348790582","211.887459551","164.413177228","171.074302307","185.241221864","237.993174392","169.874041053","184.502986556","247.32284451","252.037744857","61.6240999114","26.0634431104","76.8563685447","463.786521067","9.93676258471","29.584810069","81.1166615839","200.523995693","178.255396128","221.037772569","262.909784854","377.369831568","108.087850237","119.682863802","145.26526404","212.187219065","164.420575329","171.057619149","185.24806954","237.997194981","169.894076982","184.500013415","247.34703154","252.036175242","61.6512200314","26.0462845723","76.8852688228","463.796370565","10.0157989698","29.4642077928","80.9455280427","200.186736435","0","8374.76942209"
"0.00145138888889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188.595577626","238.240740784","288.518138431","409.741681751","103.620539708","115.54808459","142.492789941","210.595380027","167.228992414","173.227070232","186.121701173","219.688145191","172.405349901","186.131851596","236.610939709","226.24807561","51.0779024774","24.0258759518","81.0323075204","484.469721135","11.6284124607","20.0735585391","59.8594805204","167.155448766","187.75570495","237.781692022","287.526992273","409.075738481","103.412932299","115.852405338","142.378289422","210.992927026","167.237122306","173.211590111","186.130357882","219.687172598","172.425028801","186.129204148","236.637630284","226.243400077","51.0717107557","23.9673378705","81.1328020527","484.635881775","11.8798809554","19.9066732656","59.6044536544","166.575744559","0","8325.59043896"
"0.00145486111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202.137525447","260.281414099","319.449322647","450.161929414","99.0581789905","112.096062895","140.918973455","215.650017863","169.857387678","175.390675018","187.508921564","215.903329759","174.565408951","186.373930899","224.215401734","206.704884937","43.3599550635","23.1778801279","80.404165827","503.64410537","17.0913368101","15.4205074953","44.1321299523","138.370295623","201.050981586","259.608242473","318.056173062","449.170885081","98.7889615984","112.491146727","140.76995679","216.154537319","169.865352338","175.377267929","187.518194803","215.893939357","174.583150324","186.371794482","224.242022434","206.69325299","43.3376288157","23.0811625787","80.5900885956","503.96505796","17.5558748721","15.253435111","43.8468437323","137.577567585","0","8407.71726017"
"0.00145833333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214.757327372","281.220939942","349.07220506","490.127933929","94.5618034788","108.987816879","140.077297396","224.427589295","172.28567044","177.41118022","188.844579403","225.487235913","176.378406705","186.001659396","213.177086117","198.584455866","38.2427291393","23.2190079615","75.9976238178","520.557739467","23.1031677647","15.2712589351","36.7500030993","121.55184488","213.540408083","280.394904426","347.378589785","488.902320413","94.2453290894","109.447676664","139.895109967","225.000862886","172.294575603","177.398536077","188.854785288","225.467019897","176.395413274","185.999125908","213.204350445","198.561243834","38.2432127878","23.0923667451","76.2409382216","520.920459443","23.5698104177","15.1150504035","36.5098691057","120.679058863","0","8587.4475801"
"0.00146180555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220.181166891","292.850713414","367.736353567","516.555665857","90.3749334364","106.877774263","140.626734697","237.649110458","174.498714881","179.134799177","189.649082404","236.854144672","177.934157206","185.727134154","205.907110373","205.234862755","34.7652422725","23.9378134226","70.3168227469","534.565531674","27.3222249924","17.1217264086","35.6152892832","115.936428588","219.376320366","292.368606679","366.548461527","515.78499594","90.1022281165","107.239212995","140.431165592","238.053759449","174.507747982","179.124075989","189.660071442","236.835107887","177.949579937","185.723790187","205.92946644","205.207904376","34.8124738985","23.8343260569","70.4857700326","534.729559037","27.6435251318","17.0083172418","35.5210609825","115.394547886","0","8771.64561276"
"0.00146527777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218.275699191","294.695234643","374.933891292","529.073492073","86.7643313967","105.948188504","142.798399935","254.646025127","176.479539746","180.49409066","189.72151764","239.018371833","179.321776736","185.980947697","203.488454745","225.303867172","32.2756706527","25.4707201815","65.874905911","538.721106304","31.0392475859","19.6464119024","36.2369600148","113.333866588","217.581273287","294.259288477","373.803613283","528.339392223","86.500964483","106.295500908","142.602133157","255.019041436","176.489372622","180.484262573","189.733936865","238.999604293","179.336767943","185.976282821","203.507424071","225.263945731","32.3523394317","25.3619818206","66.0396127701","538.826280232","31.3093132729","19.5353524068","36.1892146402","112.846397024","0","8896.1960133"
"0.00146875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211.965929861","290.535549516","374.839591189","532.92514561","84.0292297698","106.638531365","146.942037323","274.434190121","178.222935885","181.510365915","189.130213847","229.368215829","180.581013051","186.696289779","205.076022288","254.24536676","31.2447562103","27.8077911629","62.9096730731","521.915251987","34.8813127257","22.5248594549","37.3990499369","110.751423794","211.346532012","290.123181921","373.734486041","532.196082522","83.7731379348","106.97912075","146.746093054","274.78366414","178.233393031","181.503290978","189.146534247","229.358931679","180.593898993","186.688711734","205.087107021","254.187201011","31.3450970894","27.6888659838","63.0814958744","521.982464258","35.1434055243","22.4094381265","37.3812236228","110.274072225","0","8950.36217623"
"0.00147222222222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202.678979491","282.101729839","369.396401345","530.140739092","82.2676807026","108.725700119","152.427838556","295.848466575","179.729246187","182.233130025","188.052163426","215.459839904","181.70237373","187.634276126","209.105907352","286.999381633","31.3380284857","30.8499372102","61.8240626604","486.222708704","38.7932351026","25.6867579328","38.9673655184","107.579970663","201.966454643","281.612413746","368.139491312","529.268465191","81.9927924519","109.09256218","152.211863295","296.200386678","179.739684931","182.225918467","188.067881357","215.458199462","181.714737347","187.626652374","209.113053813","286.917104881","31.4696362768","30.7064170076","62.0406038934","486.295182045","39.1632568937","25.5509664568","38.9506570276","106.982689292","0","8948.2729914"
